"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1971",8.1,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1972",8.2,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1973",8.6,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1974",8.4,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1975",8.1,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1976",8.6,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1977",8.5,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1978",8.7,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1979",9,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1980",8.7,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1981",8.2,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1982",8,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1983",7.9,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1984",7.9,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1985",8,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1986",8,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1987",8.1,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1988",8,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1989",7.9,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1990",7.8,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1991",7.8,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1992",7.6,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1993",7.4,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1994",7.4,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1995",7.4,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1996",7.7,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1997",7.5,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1998",7.5,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","1999",7.4,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2000",7.4,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2001",7.5,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2002",7.4,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2003",7.6,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2004",7.6,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2005",7.5,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2006",7.5,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2007",7.4,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2008",7.2,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2009",6.7,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2010",6.9,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2011",6.6,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2012",6.5,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2013",6.4,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2014",6,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2015",6.1,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2016",6.1,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2017",6.1,
"OEU","AIREMISSION","CO2","TONNE_CAP","A","2018",5.9,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1971",3.86277,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1972",4.446404,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1973",3.923777,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1974",4.11133,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1975",4.338334,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1976",4.677358,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1977",4.958544,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1978",5.619529,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1979",6.694873,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1980",6.811556,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1981",5.843743,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1982",6.10404,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1983",6.659463,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1984",7.213175,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1985",6.929926,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1986",6.951616,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1987",7.232079,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1988",7.160662,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1989",6.839342,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1990",5.67294,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1991",3.811206,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1992",2.137383,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1993",1.976262,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1994",2.033466,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1995",1.848549,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1996",1.863265,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1997",1.427657,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1998",1.759716,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","1999",2.921647,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2000",3.083446,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2001",3.224186,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2002",3.750324,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2003",3.822396,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2004",4.00711,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2005",3.825184,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2006",3.792392,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2007",3.775922,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2008",3.708694,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2009",3.76623,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2010",3.930295,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2011",4.141866,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2012",3.484832,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2013",3.646202,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2014",4.123018,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2015",3.824801,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2016",3.674183,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2017",4.342011,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1971",1.8,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1972",2,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1973",1.7,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1974",1.8,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1975",1.8,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1976",1.9,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1977",2,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1978",2.2,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1979",2.6,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1980",2.5,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1981",2.1,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1982",2.2,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1983",2.3,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1984",2.5,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1985",2.3,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1986",2.3,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1987",2.3,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1988",2.3,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1989",2.1,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1990",1.7,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1991",1.2,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1992",0.7,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1993",0.6,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1994",0.6,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1995",0.6,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1996",0.6,
