"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2018",5.437,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2019",5.489,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2020",5.513,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2021",5.543,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2022",5.56,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2023",5.583,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2024",5.612,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2025",5.636,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2026",5.661,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2027",5.686,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2028",5.71,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2029",5.735,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1990",4.815,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1991",5.054,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1992",5.37,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1993",5.437,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1994",4.682,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1995",5.533,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1996",5.494,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1997",5.905,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1998",5.333,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1999",6.636,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2000",7.429,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2001",7.145,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2002",7.485,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2003",6.55,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2004",8.092,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2005",6.896,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2006",8.497,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2007",8.112,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2008",7.492,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2009",8.124,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2010",7.286,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2011",8.925,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2012",9.105,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2013",9.536,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2014",8.615,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2015",8.315,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2016",9.186,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2017",9.883,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2018",8.961,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2019",8.798,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2020",9.1,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2021",9.104,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2022",9.1,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2023",9.099,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2024",9.102,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2025",9.103,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2026",9.103,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2027",9.104,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2028",9.104,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2029",9.105,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1990",3,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1991",2.85,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1992",3,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1993",3,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1994",2.927,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1995",2.4,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1996",3.055,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1997",3,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1998",3.15,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1999",3.139,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2000",3.627,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2001",3.661,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2002",3.612,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2003",3.434,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2004",4.2,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2005",4.24,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2006",4.218,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2007",4.145,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2008",4.541,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2009",4.668,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2010",5.212,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2011",5.433,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2012",4.411,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2013",4.883,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2014",4.586,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2015",4.763,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2016",4.755,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2017",4.932,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2018",4.904,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2019",5.087,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2020",5.164,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2021",5.231,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2022",5.29,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2023",5.359,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2024",5.439,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2025",5.519,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2026",5.6,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2027",5.682,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2028",5.765,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2029",5.848,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1990",2.123,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1991",2.127,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.039,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.163,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.787,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.917,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.98,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.997,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.234,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.081,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.235,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.033,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.097,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.088,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.258,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.324,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.357,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.128,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.198,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.543,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.428,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.693,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.669,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.837,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.399,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.873,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.685,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.773,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.576,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2019",2.458,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2020",2.699,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2021",2.735,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2022",2.769,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2023",2.807,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2024",2.849,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2025",2.891,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2026",2.934,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2027",2.977,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2028",3.021,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2029",3.066,
"USA","CROPYIELD","RICE","TONNE_HA","A","1990",4.314,
"USA","CROPYIELD","RICE","TONNE_HA","A","1991",4.469,
"USA","CROPYIELD","RICE","TONNE_HA","A","1992",4.473,
"USA","CROPYIELD","RICE","TONNE_HA","A","1993",4.301,
"USA","CROPYIELD","RICE","TONNE_HA","A","1994",4.651,
"USA","CROPYIELD","RICE","TONNE_HA","A","1995",4.384,
"USA","CROPYIELD","RICE","TONNE_HA","A","1996",4.774,
"USA","CROPYIELD","RICE","TONNE_HA","A","1997",4.601,
"USA","CROPYIELD","RICE","TONNE_HA","A","1998",4.417,
"USA","CROPYIELD","RICE","TONNE_HA","A","1999",4.576,
"USA","CROPYIELD","RICE","TONNE_HA","A","2000",4.898,
"USA","CROPYIELD","RICE","TONNE_HA","A","2001",5.068,
"USA","CROPYIELD","RICE","TONNE_HA","A","2002",5.133,
"USA","CROPYIELD","RICE","TONNE_HA","A","2003",5.204,
"USA","CROPYIELD","RICE","TONNE_HA","A","2004",5.454,
"USA","CROPYIELD","RICE","TONNE_HA","A","2005",5.185,
"USA","CROPYIELD","RICE","TONNE_HA","A","2006",5.345,
"USA","CROPYIELD","RICE","TONNE_HA","A","2007",5.628,
"USA","CROPYIELD","RICE","TONNE_HA","A","2008",5.333,
"USA","CROPYIELD","RICE","TONNE_HA","A","2009",5.534,
"USA","CROPYIELD","RICE","TONNE_HA","A","2010",5.239,
"USA","CROPYIELD","RICE","TONNE_HA","A","2011",5.505,
"USA","CROPYIELD","RICE","TONNE_HA","A","2012",5.807,
"USA","CROPYIELD","RICE","TONNE_HA","A","2013",6.001,
"USA","CROPYIELD","RICE","TONNE_HA","A","2014",5.916,
"USA","CROPYIELD","RICE","TONNE_HA","A","2015",5.816,
"USA","CROPYIELD","RICE","TONNE_HA","A","2016",5.639,
"USA","CROPYIELD","RICE","TONNE_HA","A","2017",5.866,
"USA","CROPYIELD","RICE","TONNE_HA","A","2018",6,
"USA","CROPYIELD","RICE","TONNE_HA","A","2019",6.021,
"USA","CROPYIELD","RICE","TONNE_HA","A","2020",6.298,
"USA","CROPYIELD","RICE","TONNE_HA","A","2021",6.374,
"USA","CROPYIELD","RICE","TONNE_HA","A","2022",6.39,
"USA","CROPYIELD","RICE","TONNE_HA","A","2023",6.425,
"USA","CROPYIELD","RICE","TONNE_HA","A","2024",6.456,
"USA","CROPYIELD","RICE","TONNE_HA","A","2025",6.484,
"USA","CROPYIELD","RICE","TONNE_HA","A","2026",6.541,
"USA","CROPYIELD","RICE","TONNE_HA","A","2027",6.589,
"USA","CROPYIELD","RICE","TONNE_HA","A","2028",6.636,
"USA","CROPYIELD","RICE","TONNE_HA","A","2029",6.708,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1990",2.657,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1991",2.304,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.642,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.57,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.526,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.41,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.439,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.657,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.904,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.869,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.822,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.7,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.377,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.97,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.903,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.826,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.604,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.726,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2008",3.017,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.989,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2010",3.118,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.942,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2012",3.104,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.17,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.937,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.932,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.545,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.112,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.201,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2019",3.499,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2020",3.3,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2021",3.331,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2022",3.36,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2023",3.39,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2024",3.42,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2025",3.45,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2026",3.481,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2027",3.511,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2028",3.541,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2029",3.571,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1990",2.488,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1991",2.752,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1992",3.535,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1993",2.953,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1994",2.93,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1995",3.422,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1996",3.474,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1997",3.642,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1998",3.248,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1999",3.899,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2000",3.251,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2001",3.876,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2002",3.91,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2003",3.671,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2004",4.26,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2005",4.089,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2006",4.802,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2007",4.462,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2008",4.663,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2009",4.619,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2010",3.92,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2011",4.618,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2012",4.53,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2013",4.569,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2014",4.418,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2015",4.561,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2016",4.583,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2017",4.433,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2018",4.698,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2019",4.357,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2020",4.542,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2021",4.731,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2022",4.785,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2023",4.841,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2024",4.901,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2025",4.961,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2026",5.018,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2027",5.076,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2028",5.134,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2029",5.194,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.897,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1991",2.181,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.327,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.024,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.167,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.934,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.243,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.609,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.303,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.429,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.491,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.235,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.033,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.539,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.628,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.531,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.626,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.831,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.963,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.758,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2010",3.504,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.225,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.658,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.662,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.81,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.862,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.305,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.181,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.216,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2019",3.281,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2020",3.307,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2021",3.336,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2022",3.36,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2023",3.386,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2024",3.416,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2025",3.443,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2026",3.471,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2027",3.5,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2028",3.528,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2029",3.556,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1990",1.277,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1991",1.583,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1992",1.467,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1993",1.513,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1994",1.606,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1995",1.764,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1996",1.741,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1997",1.826,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1998",1.745,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1999",2.048,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2000",2.112,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2001",2.173,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2002",2.244,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2003",2.213,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2004",2.412,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2005",2.319,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2006",2.641,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2007",2.593,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2008",2.856,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2009",2.946,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2010",2.868,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2011",3.282,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2012",3.25,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2013",3.35,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2014",3.474,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2015",3.688,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2016",3.591,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2017",4.232,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2018",4.16,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2019",4.187,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2020",4.237,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2021",4.289,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2022",4.333,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2023",4.384,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2024",4.435,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2025",4.485,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2026",4.534,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2027",4.584,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2028",4.633,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2029",4.683,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.434,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.371,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.25,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1993",1.478,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.475,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.745,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.604,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.593,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1998",1.92,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.13,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2000",1.868,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.42,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.227,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.121,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.063,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.271,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.213,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.456,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.07,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.736,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.672,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.311,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.502,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.165,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.26,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2015",3.175,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.225,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.658,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.517,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2019",2.638,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2020",2.765,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2021",2.797,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2022",2.796,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2023",2.806,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2024",2.834,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2025",2.856,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2026",2.876,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2027",2.895,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2028",2.92,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2029",2.948,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1990",2.773,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1991",2.625,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1992",2.825,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1993",3.04,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1994",2.944,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1995",2.89,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1996",3.218,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1997",2.813,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1998",2.629,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1999",2.793,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2000",3.524,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2001",3.372,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2002",3.411,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2003",3.36,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2004",3.225,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2005",3.144,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2006",3.853,
